total_tasks,completed_tasks,avg_task_delay,budget_allocated,budget_spent,team_size,team_experience,sprint_velocity,past_delay_rate,completion_rate,budget_burn_rate,productivity_score,delayed
210,207,2.793677139,360795,422472.3586,7,4.417636643,31.21142811,0.836118616,0.985714286,1.170948485,4.458775445,1
217,101,9.303188848,63893,51226.90304,10,6.554748044,74.22942548,0.264967062,0.465437788,0.801760804,7.422942548,1
123,21,2.530584328,116418,102976.3604,5,9.728369782,88.63102311,0.448632592,0.170731707,0.884539851,17.72620462,1
92,148,7.811704238,175074,152887.9188,9,7.548680239,21.41216192,0.537692129,1.608695652,0.873275979,2.379129102,0
93,66,8.251321959,415209,392676.937,8,9.303433814,87.99361197,0.663624721,0.709677419,0.945733202,10.9992015,1
78,216,4.954521035,180351,184636.6776,14,7.859908525,63.4217729,0.783971851,2.769230769,1.023762982,4.530126636,0
190,167,3.863489098,241083,158519.1394,3,6.32545272,21.43994418,0.394807283,0.878947368,0.657529313,7.146648059,0
61,30,4.501244324,88635,77121.94222,9,2.728210322,48.47876698,0.646046944,0.491803279,0.870107093,5.386529665,1
144,149,2.269646944,499331,538349.9203,9,7.000170867,24.47742641,0.150610953,1.034722222,1.078142395,2.719714046,0
95,214,8.893909161,145071,119564.6603,14,6.610416094,73.03131,0.932648101,2.252631579,0.8241803,5.216522143,0
179,234,4.506196567,390662,271478.9474,3,6.422222534,78.2981321,0.383058806,1.30726257,0.694920282,26.09937737,0
292,138,8.824594405,418377,400929.1532,11,5.408072812,19.52168682,0.729521422,0.47260274,0.958296353,1.774698802,1
291,159,1.056934799,415795,447660.355,8,5.757909436,55.55258674,0.020341082,0.546391753,1.076637177,6.944073343,0
84,39,9.88275271,122805,66830.26057,14,4.009982744,83.31625504,0.205187143,0.464285714,0.544198205,5.951161074,1
264,24,4.432730874,471280,491900.0733,4,5.673814234,94.25467374,0.487082544,0.090909091,1.043753338,23.56366843,1
130,56,0.478308204,434957,467645.564,7,2.778003151,56.21660801,0.878252468,0.430769231,1.075153553,8.030944001,1
139,185,0.380218482,391207,321989.2,13,8.246569576,95.52513013,0.52725515,1.330935252,0.823066049,7.348086933,0
57,241,7.462072575,314598,373841.1951,6,2.671992592,58.21200734,0.929870482,4.228070175,1.18831396,9.702001224,0
142,156,6.590355342,333022,349904.8295,9,1.764696609,45.47714451,0.483796897,1.098591549,1.050695838,5.053016057,0
203,245,8.021305581,232170,241819.8664,10,4.926214237,86.33828157,0.490449097,1.206896552,1.041563795,8.633828157,0
251,72,1.05367534,243226,248938.6496,13,6.924766956,54.36844394,0.119746789,0.28685259,1.023487002,4.182187995,1
139,191,0.35570867,194063,117490.7222,13,4.939451424,52.47122595,0.802656244,1.374100719,0.605425672,4.03624815,0
211,118,5.085792894,118344,77167.58042,3,3.490787188,54.12812405,0.246965412,0.559241706,0.652061621,18.04270802,0
164,105,3.875952315,417090,344012.9508,7,6.023540655,86.21065017,0.899612489,0.640243902,0.824793092,12.31580717,1
154,127,4.619469367,86593,59299.15007,5,4.123021019,84.87473875,0.91082422,0.824675325,0.684803045,16.97494775,0
184,43,9.915884089,86304,68237.86981,3,9.395809211,46.31679932,0.943310112,0.233695652,0.790668681,15.43893311,1
245,100,9.707499577,473602,531345.8656,14,9.303806256,39.99698739,0.520230489,0.408163265,1.121924877,2.856927671,1
107,221,9.423153897,236292,254493.295,5,5.52134638,54.27352216,0.677093785,2.065420561,1.077028824,10.85470443,0
294,177,7.838426768,163613,153964.4002,8,3.950955946,61.54952588,0.77851588,0.602040816,0.941027915,7.693690735,1
163,139,3.548413603,250410,275622.3495,9,7.634191726,31.45034896,0.131014619,0.852760736,1.100684276,3.494483217,0
286,78,4.121309303,464299,486882.8155,10,1.330416491,81.45595762,0.600957195,0.272727273,1.048640672,8.145595762,1
124,234,5.496160437,68354,54702.98522,13,5.272921054,53.78344892,0.034297901,1.887096774,0.800289452,4.137188378,0
206,147,8.305344564,334334,214223.0416,6,4.026910548,40.06409936,0.497566083,0.713592233,0.640745606,6.677349893,0
169,243,0.687128325,56142,48278.79235,5,9.284822966,19.61388937,0.154842682,1.437869822,0.859940728,3.922777873,0
213,228,4.242968859,471614,478858.0937,7,1.108027245,31.49606444,0.182922926,1.070422535,1.015360218,4.499437777,0
266,133,0.826176635,233043,187714.6728,11,5.975333881,95.43530546,0.365047567,0.5,0.805493719,8.67593686,0
70,134,5.146575866,354006,342231.8797,8,7.66597223,37.45897181,0.432437167,1.914285714,0.966740337,4.682371477,0
298,228,8.98900824,234482,132723.6585,11,5.365161888,25.19733604,0.623172425,0.765100671,0.566029198,2.290666913,1
213,33,7.824849246,200575,205309.235,8,1.768627271,51.46055125,0.074428418,0.154929577,1.023603315,6.432568906,1
187,28,2.278424175,175438,187525.5964,4,9.75215251,37.6378969,0.503691761,0.14973262,1.068899534,9.409474226,1
150,59,9.759908496,98456,97942.69955,7,5.662093882,13.16433252,0.18262513,0.393333333,0.994786499,1.880618932,1
250,213,6.67350398,150167,176759.2498,14,6.527676199,39.08306956,0.573975175,0.852,1.177084511,2.791647825,1
201,44,0.104276994,394179,425183.717,13,3.129488044,58.96977615,0.637404612,0.218905473,1.07865644,4.536136627,1
241,122,2.554134847,320160,362474.1415,11,5.351482766,59.65411348,0.556709257,0.506224066,1.13216561,5.423101226,1
276,220,2.607132999,314528,362807.972,10,4.862345428,42.09030291,0.73829551,0.797101449,1.153499758,4.209030291,1
226,41,0.692543063,243392,258225.1833,9,1.674062578,50.25724806,0.335609244,0.181415929,1.060943594,5.584138674,1
148,23,9.598265181,458288,445447.3153,3,1.955443182,96.89661264,0.765106592,0.155405405,0.971981189,32.29887088,1
289,173,4.782552946,152239,76728.91378,6,8.537252677,43.96136295,0.432767082,0.598615917,0.504003007,7.326893825,0
85,205,8.958145974,161431,133354.602,14,3.15837957,33.24041319,0.484184498,2.411764706,0.826078027,2.374315228,0
259,48,3.222155034,392162,352872.7045,9,2.754624443,31.91203397,0.648102127,0.185328185,0.899813609,3.545781552,1
290,128,1.252335704,90510,64517.44597,13,5.544203061,51.19881514,0.018358384,0.44137931,0.712821191,3.938370396,0
280,117,4.743361099,230005,166218.4293,9,7.918724182,78.35681338,0.653994221,0.417857143,0.722673113,8.706312598,1
145,234,1.139566347,333970,391683.887,8,1.557518667,28.53893658,0.618585149,1.613793103,1.172811591,3.567367072,0
201,56,4.86015503,380170,427386.2037,10,6.191271277,73.83665144,0.309847117,0.278606965,1.124197606,7.383665144,1
200,94,9.202971812,171668,187877.8031,13,2.072893986,11.9034841,0.085794285,0.47,1.094425304,0.915652623,1
239,89,5.207681418,292700,229537.7581,8,1.328149457,47.70396802,0.09093545,0.372384937,0.784208261,5.962996002,1
273,165,6.164997269,468734,238861.6834,12,1.474695569,79.82785587,0.923223747,0.604395604,0.509588985,6.652321322,1
86,147,1.56638437,74045,41180.53937,5,8.507476974,40.48596602,0.689279321,1.709302326,0.556155573,8.097193204,0
61,104,0.437356259,231948,166663.3263,6,2.061752353,60.73633913,0.127102614,1.704918033,0.718537458,10.12272319,0
162,61,1.108079622,140102,71594.92952,5,1.40636228,28.44813095,0.356723169,0.37654321,0.511020039,5.689626191,0
232,119,5.985315757,364063,186402.0207,3,4.941098984,76.7795852,0.592482994,0.512931034,0.512004847,25.59319507,0
62,60,0.95011699,149441,170605.1798,12,8.595941247,14.70511929,0.835571705,0.967741935,1.141622311,1.225426608,0
72,185,3.759928899,208175,206990.6823,7,3.361675388,86.72883804,0.043660929,2.569444444,0.994310951,12.38983401,0
266,53,5.500919405,299877,214792.6568,3,4.795413558,27.83767478,0.236633131,0.19924812,0.716269193,9.279224926,1
148,36,3.886527986,479404,284215.2388,3,1.359302793,88.69582285,0.88974899,0.243243243,0.592851204,29.56527428,1
154,184,1.636838015,186917,160401.8894,4,5.041706627,41.72763172,0.00916555,1.194805195,0.858145003,10.43190793,0
79,172,2.737913075,267770,134887.079,6,6.198517726,75.0415217,0.201399103,2.17721519,0.503742313,12.50692028,0
66,249,9.283175328,479890,555179.7601,8,6.138163484,38.7302768,0.959024176,3.772727273,1.156889621,4.8412846,0
162,141,6.759822756,168325,133039.1285,10,3.99184023,91.53205041,0.613401847,0.87037037,0.790370584,9.153205041,0
111,95,4.960478387,69337,54196.18915,5,3.839798626,21.3973413,0.261671367,0.855855856,0.781634469,4.279468259,0
133,106,0.1271489,203385,157301.1166,3,1.95961257,26.06678103,0.066991094,0.796992481,0.773415525,8.688927012,0
161,136,9.924154005,470159,257896.2369,5,4.301184886,54.37271126,0.02819134,0.844720497,0.548529831,10.87454225,0
266,125,6.714549349,390093,369350.0262,14,1.89545202,17.37445951,0.24474508,0.469924812,0.946825568,1.241032822,1
135,105,3.169224773,312420,316513.4936,5,7.899363502,27.63821662,0.88148582,0.777777778,1.013102534,5.527643325,1
190,232,8.7926866,363295,353590.5834,7,9.69646868,94.9389744,0.415913654,1.221052632,0.973287778,13.56271063,0
236,46,2.584316203,460827,275069.8692,13,9.73067011,97.8840695,0.720333369,0.194915254,0.596904845,7.529543808,1
68,76,5.440165792,193016,174715.7897,14,8.785639894,43.86333964,0.918285035,1.117647059,0.905188118,3.133095689,0
226,50,6.360707637,365031,328031.1435,14,6.407129344,93.09574189,0.408040462,0.221238938,0.898639139,6.649695849,1
149,153,2.210633715,131442,145622.9556,6,7.307791275,59.03422081,0.191277371,1.026845638,1.107887552,9.839036802,0
189,238,9.783972788,99847,76421.83151,6,3.566852224,34.27682193,0.517117931,1.259259259,0.765389361,5.712803655,0
238,187,7.48191906,108653,82580.64357,11,6.676933782,73.2158849,0.908083687,0.785714286,0.760040161,6.655989536,1
282,117,5.578132255,267144,249237.0548,9,5.100845945,69.30116259,0.804374414,0.414893617,0.932968941,7.700129177,1
196,31,1.805945982,303661,286398.1325,6,5.338156058,99.02127872,0.065829843,0.158163265,0.943150857,16.50354645,1
125,72,0.53858207,368766,305522.5053,5,7.819989043,33.85425587,0.6925728,0.576,0.828499659,6.770851173,0
58,218,3.200598325,339954,275410.8617,8,3.5372652,70.48535524,0.571897522,3.75862069,0.810141554,8.810669405,0
248,157,7.531873359,127842,108141.9786,5,3.862356505,14.68213795,0.907463176,0.633064516,0.845903369,2.936427591,1
77,192,2.693312983,434369,478992.47,8,9.32177612,20.22814348,0.122481417,2.493506494,1.10273171,2.528517935,0
255,164,5.395562205,322647,265479.382,13,1.506018654,10.35265375,0.534036113,0.643137255,0.822816831,0.79635798,1
272,173,7.279471767,134761,156046.8038,13,5.370708686,99.9514613,0.879462694,0.636029412,1.157952254,7.688573946,1
177,232,1.079437146,480192,409509.0027,14,9.215207204,82.20463274,0.410023787,1.310734463,0.852802635,5.871759482,0
101,239,6.852980161,438583,510703.8013,11,6.49326707,80.80507133,0.481994918,2.366336634,1.164440485,7.345915575,0
132,209,0.918708877,323734,350598.202,8,5.917663668,55.87534678,0.070460678,1.583333333,1.082982331,6.984418347,0
299,141,9.651297421,191958,144679.1143,14,3.247697613,37.00603746,0.27814364,0.471571906,0.753701926,2.64328839,1
160,65,4.883941301,456082,503764.9147,6,4.089479402,23.6137856,0.324506649,0.40625,1.104548995,3.935630934,1
193,83,1.506761077,378768,218565.915,7,8.668435742,35.6207265,0.945122449,0.430051813,0.577044299,5.088675214,1
166,149,3.42383636,213864,245416.0024,8,6.032963186,43.83740997,0.282667361,0.897590361,1.147533023,5.479676247,0
118,73,4.134164493,452980,426775.3156,13,5.632679744,78.06790873,0.460868735,0.618644068,0.942150461,6.005223748,1
148,126,7.581850111,306910,165140.1452,5,1.896217422,58.569561,0.671304424,0.851351351,0.538073524,11.7139122,0
189,212,7.434237861,170356,162005.0989,10,1.144253408,16.97352639,0.162183372,1.121693122,0.950979707,1.697352639,0
74,70,6.119405053,267228,315856.3765,6,9.673166698,11.62261081,0.486442387,0.945945946,1.181973358,1.937101801,1
229,200,1.059307126,92727,50894.18371,10,4.392875506,19.20989616,0.738539039,0.873362445,0.548860458,1.920989616,0
172,55,1.515693716,390615,346976.0378,12,6.428917559,46.94488423,0.866855213,0.319767442,0.888281397,3.912073686,1
262,134,0.937569206,58068,59430.04561,12,1.717435659,93.98736253,0.626259275,0.511450382,1.023456045,7.832280211,1
277,45,5.771727833,166923,178137.0558,5,7.148028572,67.36622331,0.669053515,0.162454874,1.067181011,13.47324466,1
102,48,8.771384415,450511,355759.1777,12,9.393100378,82.16433099,0.126283473,0.470588235,0.789679226,6.847027582,1
200,168,4.338005123,484376,311413.3669,9,6.180987277,51.97371351,0.945776497,0.84,0.642916591,5.774857056,0
193,30,1.60848174,61390,32514.57475,13,2.135037901,42.54994749,0.132574077,0.155440415,0.529639595,3.273072884,0
106,59,5.580423251,156752,141987.2642,14,6.235493747,19.75603354,0.774672937,0.556603774,0.90580831,1.411145253,1
88,30,8.117522169,463347,378571.99,11,7.897124918,88.833972,0.264816322,0.340909091,0.817037749,8.075815636,1
158,183,7.417120615,406898,473678.5378,6,4.657748829,80.48440261,0.933593144,1.158227848,1.164121077,13.4140671,1
230,132,8.814507797,388113,210521.5868,10,8.918539731,25.13062878,0.719959539,0.573913043,0.542423435,2.513062878,1
91,206,2.779020972,196110,192144.0166,5,6.83814658,56.10345075,0.753813713,2.263736264,0.97977674,11.22069015,0
235,58,1.939538673,495543,256431.7856,9,9.093240265,53.86373271,0.219059173,0.246808511,0.517476355,5.98485919,0
216,246,8.798164859,274790,170370.8782,5,6.611547801,66.25823974,0.443039977,1.138888889,0.620003924,13.25164795,0
191,73,6.575603128,389208,318179.6028,14,2.181591748,95.15682046,0.617813195,0.382198953,0.8175053,6.796915747,1
272,117,3.1092893,71281,58337.13382,9,3.7872254,62.17942976,0.769973618,0.430147059,0.81841071,6.908825529,1
171,74,7.423480506,104189,102104.2177,13,2.816154534,58.61955401,0.103959376,0.432748538,0.97999038,4.509196462,1
182,130,8.151183845,312093,354896.2817,12,9.179438479,14.52906396,0.962365316,0.714285714,1.137149124,1.21075533,1
212,171,6.149782403,360655,341656.6003,12,7.843600606,15.66167284,0.890220671,0.806603774,0.947322511,1.305139403,1
264,169,6.878841099,172115,200939.8854,13,7.08758532,26.86121122,0.27034859,0.640151515,1.167474568,2.066247017,1
270,88,3.752599044,58605,65469.4592,13,3.708696877,12.92236945,0.822760243,0.325925926,1.117130948,0.994028419,1
284,75,5.386956673,412462,374989.7683,8,2.656402948,76.9017606,0.518323923,0.264084507,0.909149857,9.612720075,1
124,52,5.241591707,444597,481789.48,4,7.808059792,75.09972736,0.461806482,0.419354839,1.083654366,18.77493184,1
195,55,8.480477911,331954,315291.3456,13,5.267421513,22.2450611,0.314434106,0.282051282,0.949804327,1.711158546,1
288,167,8.399639803,299415,166172.4751,5,3.032105969,85.24710107,0.580968587,0.579861111,0.554990482,17.04942021,1
125,230,8.326804693,205394,209172.2855,8,6.549597803,23.93074314,0.729889118,1.84,1.018395306,2.991342892,0
58,246,0.110316143,91869,52037.90051,6,1.363004669,37.10580283,0.410932905,4.24137931,0.566435909,6.184300472,0
123,100,7.495454845,82955,75974.99594,8,3.935532287,32.40792092,0.629219193,0.81300813,0.915857946,4.050990116,1
235,209,7.586763901,111388,110479.9811,3,5.217012951,43.50763887,0.699312921,0.889361702,0.991848144,14.50254629,1
285,128,6.783788229,291324,159228.7623,12,2.331625007,32.91973893,0.711121817,0.449122807,0.546569326,2.743311578,1
194,245,7.562646579,60207,39830.31761,14,9.861890298,54.00558338,0.051966098,1.262886598,0.661556258,3.85754167,0
279,220,8.419703715,268401,306237.64,3,2.881876281,46.66670932,0.859747806,0.788530466,1.140970563,15.55556977,1
56,173,4.703190541,209292,194938.7849,5,2.17317817,98.79125417,0.458253315,3.089285714,0.931420145,19.75825083,0
223,213,5.020502135,255157,171567.6212,10,2.831813865,15.03337151,0.262416082,0.955156951,0.672400213,1.503337151,0
190,92,1.247140569,72031,70840.74822,10,7.921550198,22.79632387,0.241764507,0.484210526,0.98347584,2.279632387,1
217,220,3.85375883,392951,360628.2237,13,4.829550933,14.75433045,0.483014113,1.013824885,0.917743494,1.134948496,0
219,59,6.433651799,121312,103249.0059,6,6.088743458,66.32570755,0.886831539,0.269406393,0.85110299,11.05428459,1
186,36,7.803997761,109766,129889.4976,8,1.189082413,14.90583497,0.378347582,0.193548387,1.183330882,1.863229371,1
227,148,2.172090977,193521,189344.3609,10,1.309881777,85.27957636,0.749725747,0.651982379,0.978417644,8.527957636,1
76,236,1.378228992,401977,306631.5837,9,5.012429948,56.07447676,0.096818731,3.105263158,0.762808777,6.230497418,0
171,80,6.630420045,237771,252049.482,13,8.349897189,57.43068621,0.476056702,0.467836257,1.060051402,4.417745093,1
243,190,0.018798835,287199,321435.506,9,8.967149908,60.54350569,0.99168614,0.781893004,1.119208305,6.727056188,1
54,123,1.783725843,286731,168498.7314,6,1.780359108,25.37323357,0.770437803,2.277777778,0.587654392,4.228872261,0
78,61,0.290713803,285841,183048.8846,11,5.845267919,27.79212728,0.210528488,0.782051282,0.640387084,2.526557025,0
214,44,1.668851179,161041,104895.4896,14,9.219067177,38.69355906,0.501441474,0.205607477,0.651358906,2.763825647,1
215,58,1.813192799,166185,163500.8242,12,4.49175479,63.41467742,0.233624764,0.269767442,0.983848267,5.284556452,1
132,54,3.876735948,227164,209474.2142,8,8.466092483,28.91059983,0.409560927,0.409090909,0.922127689,3.613824979,1
185,150,4.023271247,60350,56324.29865,14,2.20326089,20.46985544,0.780084024,0.810810811,0.933294095,1.462132532,1
289,248,8.742624706,277230,321182.4073,13,9.418550407,97.31051978,0.771224815,0.858131488,1.15854131,7.485424598,1
158,127,5.101097125,413003,430819.1535,5,7.762809858,11.97836333,0.228100378,0.803797468,1.043138073,2.395672667,0
114,191,7.234047656,311570,183687.9153,7,9.472009535,82.24276648,0.922223318,1.675438596,0.589555847,11.74896664,0
135,198,1.041373579,118487,88066.05017,7,7.089555102,80.92316346,0.592568183,1.466666667,0.743254958,11.56045192,0
293,241,2.254387555,198694,159904.0736,7,4.270635388,36.74927025,0.379924291,0.822525597,0.804775552,5.249895749,0
194,121,7.02943441,173853,135113.8771,10,9.443630553,22.20639544,0.501935581,0.62371134,0.777173112,2.220639544,1
120,117,0.528039605,365261,353761.1323,11,3.480100987,23.1065782,0.605071253,0.975,0.968516026,2.100598018,0
266,31,4.865976622,285062,320502.3823,11,3.989552699,72.76884555,0.559890532,0.116541353,1.124325172,6.615349596,1
94,38,5.993689657,283077,202183.7911,8,7.307275762,67.8525932,0.486405036,0.404255319,0.714236024,8.48157415,1
181,120,6.021456441,413228,366249.7597,8,7.887846696,80.44711068,0.504932804,0.662983425,0.886313995,10.05588884,1
85,63,0.229328113,73782,77661.94418,11,9.364631355,94.37330552,0.17641191,0.741176471,1.052586595,8.579391411,0
119,206,3.221080042,340598,269533.1269,6,2.843221682,72.27346269,0.812732904,1.731092437,0.791352641,12.04557712,0
208,68,6.36490651,380048,234749.0709,8,8.181982317,24.02663829,0.54176032,0.326923077,0.61768269,3.003329786,1
68,208,1.489997361,179936,149790.5438,6,7.646914481,31.90983551,0.131079862,3.058823529,0.832465676,5.318305918,0
238,36,6.954156483,458808,247139.574,13,1.574151006,85.79743578,0.766157102,0.151260504,0.538655765,6.599802752,1
157,93,7.459252088,203245,235696.8076,3,4.485008271,28.83754683,0.932443978,0.592356688,1.159668418,9.612515608,1
231,76,9.819691904,476420,263162.423,9,3.544889114,16.52700853,0.947306899,0.329004329,0.552374844,1.836334281,1
216,74,2.098419949,478812,386362.8357,12,3.740413819,73.29520486,0.369017732,0.342592593,0.806919701,6.107933739,1
140,66,8.251306677,477540,415897.6482,13,9.846521916,46.22737199,0.135516874,0.471428571,0.870916883,3.555951692,1
251,31,5.202965769,172258,204937.5273,14,6.784996721,92.80360473,0.518399627,0.123505976,1.189712683,6.628828909,1
139,81,3.734625961,161668,99622.29133,8,7.45908542,68.5229564,0.112609229,0.582733813,0.616215277,8.56536955,0
68,99,1.223767573,436328,253114.773,11,9.789558736,18.137708,0.933987419,1.455882353,0.580102063,1.648882546,0
88,235,7.355056065,473966,239871.4924,9,4.394816042,95.30709105,0.183579627,2.670454545,0.506094303,10.58967678,0
175,102,2.358575991,328710,200151.5209,9,8.216561516,33.27015373,0.25276586,0.582857143,0.608900006,3.696683748,0
244,27,3.714220019,188262,121446.1379,4,4.91077867,40.34912414,0.406636527,0.110655738,0.645091085,10.08728103,1
222,242,0.625422269,88333,83157.27442,14,8.825803046,46.20343723,0.383164469,1.09009009,0.941406659,3.300245517,0
190,168,8.013669158,434073,283794.6499,13,2.625917872,14.61018668,0.794662892,0.884210526,0.653794753,1.123860514,1
291,100,7.66588524,261977,134751.687,11,9.529175594,54.686388,0.456316821,0.343642612,0.51436457,4.971489818,1
269,234,7.3361583,139571,150545.8644,12,2.968945376,21.0986642,0.17076826,0.869888476,1.078632842,1.758222016,0
175,248,2.994435105,170263,128704.6946,11,3.935984563,46.0873294,0.267209895,1.417142857,0.755916991,4.189757218,0
107,137,1.734800743,444805,332530.7383,8,7.805730107,41.56388092,0.509113385,1.280373832,0.747587681,5.195485115,0
197,227,6.375532645,75235,53547.40683,5,4.543796274,79.55560751,0.147453917,1.152284264,0.71173532,15.9111215,0
269,217,4.961663841,50159,59326.12375,3,6.473902391,82.28534605,0.611655676,0.80669145,1.182761294,27.42844868,1
249,219,1.782524669,193217,119616.9334,6,5.00116151,23.80715942,0.565747307,0.879518072,0.619080792,3.967859903,0
110,44,6.85911271,212993,240419.394,5,7.681329434,42.98960686,0.714702316,0.4,1.128766645,8.597921373,1
176,229,9.911264318,417003,435252.0239,14,3.054981271,43.60178449,0.937704615,1.301136364,1.043762332,3.114413178,1
154,108,7.472195877,197309,109217.6285,3,1.526121885,23.62693995,0.912254561,0.701298701,0.553535969,7.875646651,1
216,31,7.399863867,157507,187545.2184,5,3.699364577,81.86081545,0.946075618,0.143518519,1.190710371,16.37216309,1
50,162,9.503127529,451460,311487.6145,6,5.268777984,73.65054955,0.244715597,3.24,0.689956174,12.27509159,0
180,78,2.029363676,64743,36839.28811,10,2.51218047,27.13436077,0.131565307,0.433333333,0.569008049,2.713436077,0
254,173,5.655499649,278174,300572.5604,11,4.193175607,43.00497177,0.3022767,0.681102362,1.080519964,3.909542888,1
141,128,9.79646715,96101,95589.05782,5,4.599847165,19.52245224,0.895085173,0.907801418,0.994672874,3.904490447,1
239,45,1.65294111,292717,272827.806,8,1.516526593,66.53859374,0.972053475,0.188284519,0.932053164,8.317324217,1
298,66,7.002519594,171534,104496.215,12,6.249765234,20.92347321,0.859324951,0.22147651,0.609186605,1.743622767,1
240,51,5.85810146,396371,330948.8889,13,8.959090852,98.73407518,0.110017721,0.2125,0.834947281,7.59492886,1
162,29,5.864790922,280604,293621.0004,7,2.365686217,80.26138672,0.947427998,0.179012346,1.046389219,11.46591239,1
202,35,6.976706275,237450,169191.8529,8,6.380272121,45.12146946,0.423358027,0.173267327,0.712536757,5.640183683,1
105,218,9.296169229,383270,275257.9524,6,6.982652844,62.07075391,0.009310291,2.076190476,0.71818288,10.34512565,0
210,164,7.825819399,368215,184917.0701,12,4.774012124,92.02076346,0.442393741,0.780952381,0.502198634,7.668396955,0
215,170,0.561361034,252193,156856.5763,8,7.309878286,59.86893524,0.04606917,0.790697674,0.621970381,7.483616904,0
166,45,8.527280199,386907,430543.8949,9,4.696583891,25.70486378,0.543877921,0.271084337,1.112783938,2.856095975,1
183,232,2.255413299,285422,230969.917,11,5.541735592,44.083302,0.338554027,1.267759563,0.809222544,4.007572909,0
107,105,3.769141647,455453,541517.2888,12,1.066177401,85.88303785,0.473434934,0.981308411,1.188964149,7.156919821,0
93,154,4.617328136,196721,152851.3464,9,7.225481027,67.97917144,0.613170361,1.655913978,0.776995575,7.553241271,0
222,33,4.809060008,218785,218922.948,8,6.952084111,68.56519459,0.868801096,0.148648649,1.000630518,8.570649324,1
209,98,4.351803993,254535,177498.2845,3,1.345607896,88.01393371,0.661901576,0.468899522,0.69734333,29.3379779,0
222,136,9.373532942,226481,170917.6799,4,4.314250967,90.45757517,0.434048868,0.612612613,0.754666749,22.61439379,1
110,26,7.060190077,229838,145604.2557,3,9.811286567,92.78133146,0.819427854,0.236363636,0.633508191,30.92711049,1
96,156,6.31170646,96154,71437.00449,11,4.786629063,18.53642739,0.905582138,1.625,0.742943658,1.685129763,0
198,134,0.498420278,319160,281839.4289,12,5.517508646,58.97134018,0.119759966,0.676767677,0.883066264,4.914278348,0
129,195,9.039133303,491904,587451.9331,12,9.189371423,76.64585691,0.531932978,1.511627907,1.194241017,6.387154742,0
167,91,9.09390192,401822,387734.6025,11,7.455356883,78.12341606,0.28451196,0.54491018,0.964941199,7.102128733,1
262,78,7.802130634,424200,271264.0937,9,6.23863118,64.60445818,0.047061198,0.297709924,0.639472168,7.178273131,1
252,234,0.070292038,104238,55399.68352,4,8.180242132,25.01086017,0.668546695,0.928571429,0.531473009,6.252715042,0
278,240,0.572802511,370752,218168.8427,8,8.779296398,81.76784985,0.862770777,0.863309353,0.588449537,10.22098123,0
213,101,2.252237023,139081,124309.018,13,5.111992646,74.81002002,0.162902654,0.474178404,0.893788641,5.754616924,0
276,242,1.313494081,297644,308243.7666,6,5.275975284,17.75221944,0.812413658,0.876811594,1.03561223,2.95870324,0
196,241,3.988360297,475113,550320.2736,3,4.474458421,51.74288422,0.853395734,1.229591837,1.158293445,17.24762807,0
69,135,9.226230581,363105,185574.331,3,9.70035526,25.65796596,0.914340443,1.956521739,0.51107622,8.552655319,0
234,186,4.720604342,249775,216288.1901,14,7.274496289,40.37293411,0.265285089,0.794871795,0.865932099,2.883781008,0
195,246,0.134026264,487973,404825.8895,7,1.749007596,11.6272983,0.903953065,1.261538462,0.829607149,1.661042614,0
96,165,2.827456896,339061,325240.3703,14,8.76663661,46.02968816,0.320662755,1.71875,0.959238515,3.287834868,0
282,206,0.445949084,465952,415491.8205,4,5.325039468,59.4889229,0.552338013,0.730496454,0.891705198,14.87223073,0
98,122,0.362876226,340134,333646.7621,6,1.618785158,65.76243335,0.050507471,1.244897959,0.980927405,10.96040556,0
63,36,2.757198531,112551,108122.9971,3,5.947455296,69.71413106,0.043881088,0.571428571,0.960657809,23.23804369,0
192,33,2.756123387,260695,151700.5601,6,4.754478511,85.26621818,0.720373213,0.171875,0.581908207,14.21103636,1
208,178,7.871266026,203512,215682.5344,13,8.899744644,29.39166165,0.444479978,0.855769231,1.05980254,2.26089705,1
50,171,9.748346528,216277,126795.1602,8,2.835951432,20.84336402,0.256292375,3.42,0.586262803,2.605420502,0
166,246,3.712070939,130811,129368.3427,12,8.438181485,86.63834547,0.190413496,1.481927711,0.988971438,7.219862123,0
103,127,4.288868789,304840,241220.4277,6,6.019198221,24.09515334,0.669953491,1.233009709,0.791301757,4.01585889,0
167,207,8.447894363,367247,315720.5985,3,1.491492729,97.72840732,0.000401544,1.239520958,0.859695514,32.57613577,0
52,64,2.681390201,484843,548991.9034,9,9.746607712,85.82844065,0.805891169,1.230769231,1.13230861,9.536493405,0
193,117,1.563818044,418266,469678.6747,4,5.613537197,55.07889453,0.079249606,0.606217617,1.122918609,13.76972363,0
264,150,8.530896234,284104,304701.3735,11,3.617891688,98.32792824,0.191489615,0.568181818,1.072499414,8.938902568,1
234,56,0.465005864,69008,59147.02361,5,5.224661578,18.76390562,0.386236395,0.239316239,0.857103866,3.752781124,1
252,190,6.196994402,252346,256224.0198,10,8.720720052,37.27591851,0.48485874,0.753968254,1.015367867,3.727591851,1
61,187,5.619928475,82402,70785.62022,10,3.744128119,67.44019735,0.354995116,3.06557377,0.859027939,6.744019735,0
123,237,3.459204475,234456,259947.0546,5,2.734087568,41.50061816,0.320712165,1.926829268,1.108724258,8.300123633,0
